GEOID,mhf_ptg
36005035600,0.0
36005035800,0.03827072997873848
36005035900,0.8253968253968254
36005036000,0.08502024291497978
36005036100,0.9148461881408827
36005036300,0.8706563706563707
36005036400,0.0
36005036501,0.8672086720867209
36005036502,0.7123287671232876
36005036700,0.5612382234185733
36005036800,0.243531202435312
36005036901,0.8402061855670103
36005036902,0.7960140679953107
36005037000,0.07253886010362698
36005037100,0.7605555555555555
36005037200,0.5147864184008762
36005037300,0.8039895923677364
36005037400,0.7214377406931964
36005037504,0.8252361673414305
36005037600,0.4702233250620348
36005037800,0.7513768686073957
36005037900,0.875
36005038000,0.5434985968194574
36005038100,0.8295454545454546
36005038200,0.19798994974874373
36005038301,0.8903301886792453
36005038303,0.9119496855345912
36005038304,0.9938423645320197
36005038500,0.7250952640174197
36005038600,0.5075342465753425
36005038700,0.8202917771883289
36005038800,0.08081791626095425
36005038900,0.8651515151515151
36005039000,0.13183000867302685
36005039100,0.8587479935794542
36005039200,0.4584527220630372
36005039300,0.8765970707385479
36005039400,0.7597547380156076
36005039500,0.7035864978902954
36005039600,0.4160353535353535
36005039700,0.9090909090909091
36005039800,0.11459074733096086
36005039901,0.910414333706607
36005039902,0.9121693121693122
36005040100,0.9821100917431193
36005040302,0.9584055459272097
36005040303,0.8056140350877193
36005040304,0.9819684447783621
36005040400,0.15632754342431765
36005040501,0.8760162601626016
36005040502,0.8520044960659423
36005040600,0.29428571428571426
36005040701,0.9603960396039604
36005040702,0.8893630991464215
36005040800,0.7026239067055393
36005040900,0.9728601252609603
36005041100,0.9066843150231635
36005041300,0.8773866348448687
36005041400,0.36953083816552457
36005041500,0.8867403314917127
36005041800,0.5375096674400619
36005041900,0.886094674556213
36005042000,0.8698431144683324
36005042100,0.975932043416706
36005042200,0.4499205087440381
36005042300,0.8748251748251749
36005042400,0.06612529002320189
36005042500,0.8897509187423438
36005042600,0.0
36005042800,0.04713375796178343
36005042901,0.8645111624326405
36005042902,0.8967704728950404
36005043000,0.1594202898550725
36005043101,0.9570974576271186
36005043102,0.8884143085958356
36005043400,0.4118041582830315
36005043501,0.9423503325942351
36005043503,0.5294117647058824
36005043600,0.2847222222222222
36005044200,0.4365983295368261
36005044400,0.07900355871886122
36005044800,0.02425876010781669
36005044901,0.4518430439952438
36005044902,0.4386740331491713
36005045101,0.6814891416752844
36005045102,0.6074972436604189
36005045600,0.07979626485568758
36005045800,0.9681840430739109
36005046000,0.4152380952380952
36005046203,0.9728802992518704
36005046204,0.883304940374787
36005046205,0.9854620976116303
36005046206,0.9040767386091128
36005046207,0.9419842087195331
36005046208,0.021650879566982417
36005046209,0.8359008707300737
36005048401,0.03929121725731899
36005051601,0.20931326434619002
36047000100,0.8378473443545551
36047000200,0.24128686327077753
36047000301,0.8347746927628584
36047000501,0.8868292682926829
36047000502,0.8834110592938041
36047000700,0.7042572463768115
36047000900,0.859663191659984
36047001100,0.9813471502590674
36047001300,0.9747774480712166
36047001501,0.949244966442953
36047001502,0.9667634720877702
36047002000,0.2601431980906921
36047002100,0.9463035019455253
36047002200,0.6584928229665072
36047002300,1.0
36047002901,0.9740437158469946
36047003000,0.41927409261576976
36047003101,0.9704588309239472
36047003300,0.8286367098248286
36047003400,0.5532786885245902
36047003500,0.7770382695507487
36047003600,0.8308068459657701
36047003700,0.995875515560555
36047003800,0.31034482758620685
36047003900,0.8191235059760956
36047004100,0.36254980079681276
36047004300,0.7543859649122807
36047004400,0.21284755512943432
36047004500,0.5120412844036697
36047004600,0.17607973421926915
36047004700,0.7837209302325582
36047004900,0.591747146619842
36047005000,0.5213973799126638
36047005100,0.3477898248540451
36047005201,0.8316831683168316
36047005202,0.8413962033067973
36047005301,0.3590772316950852
36047005302,0.6486486486486487
36047005303,1.0
36047005400,0.7636465953854812
36047005601,0.6955974842767296
36047005602,0.8438381937911571
36047005800,0.645966709346991
36047005900,0.5572755417956656
36047006000,0.30300568643379366
36047006200,0.6170731707317073
36047006300,0.3726829268292683
36047006400,0.6233676975945017
36047006500,0.33457804331590735
36047006600,0.6277533039647577
36047006700,0.2515078407720145
36047006800,0.5494071146245059
36047006901,0.4658454647256439
36047006902,0.4786516853932584
36047007000,0.7051177904142973
36047007100,0.6954206602768903
36047007200,0.6983606557377049
36047007400,0.34728294815740157
36047007500,0.20376712328767121
36047007600,0.30666666666666664
36047007700,0.5050403225806452
36047007800,0.4293645897594077
36047008000,0.36173089925625423
36047008200,0.44801026957638
36047008400,0.6036036036036037
36047008500,0.9887605369965657
36047008800,0.5086477987421384
36047009001,0.5562130177514792
36047009002,0.3438914027149321
36047009201,0.4224137931034483
36047009202,0.8525798525798526
36047009401,0.29083094555873923
36047009402,0.42567567567567566
36047009600,0.4399195575666164
36047009800,0.3993759750390016
36047010000,0.46028513238289204
36047010100,0.436768149882904
36047010200,0.32159264931087295
36047010401,0.37848101265822787
36047010402,0.47482014388489213
36047010601,0.33240223463687146
36047010602,0.11227544910179643
36047010801,0.27463651050080773
36047010802,0.4830188679245283
36047011000,0.12274959083469716
36047011200,0.7050023375409069
36047011400,0.3900452488687782
36047011600,0.3246951219512195
36047011700,0.44223412394797246
36047011800,0.509009009009009
36047011901,0.4275147928994083
36047012000,0.36645962732919257
36047012100,0.32688172043010755
36047012200,0.5219512195121951
36047012600,0.4274725274725275
36047012700,0.7391067538126361
36047012801,0.5941176470588235
36047012901,0.29791459781529295
36047012902,0.5978647686832741
36047013000,0.6976253298153035
36047013100,0.4081738230729436
36047013200,0.19838056680161942
36047013300,0.4752275025278059
36047013400,0.25116588940706197
36047013500,0.5841760856632956
36047013600,0.4297066014669927
36047013700,0.5607687959299039
36047013800,0.5342087076710436
36047013900,0.5978552278820375
36047014000,0.3175757575757576
36047014101,0.5044404973357016
36047014102,0.6165556612749762
36047014200,0.6281050390347764
36047014300,0.5349872773536896
36047014500,0.5648148148148149
36047014700,0.4786680541103018
36047014800,0.08686440677966101
36047014901,0.4962292609351433
36047014902,0.5790842872008325
36047015000,0.0
36047015100,0.3738666666666667
36047015200,0.23336457357075913
36047015300,0.31963087248322153
36047015500,0.4932098765432099
36047015700,0.5591011235955057
36047015900,0.6892430278884463
36047016000,0.7009533366783742
36047016100,0.571258199165176
36047016200,0.6710730948678072
36047016300,0.5584346906398732
36047016400,0.789237668161435
36047016500,0.6078125
36047016600,0.0
36047016700,0.763658940397351
36047016800,0.0997624703087886
36047016900,0.4558610709117221
36047017000,0.0394957983193277
36047017100,0.4168591224018475
36047017200,0.12153708668453977
36047017400,0.07017543859649122
36047017600,0.3946002076843198
36047017800,0.4302083333333333
36047017900,0.5185421994884911
36047018000,0.2220338983050848
36047018100,0.6623711340206185
36047018200,0.15293118096856417
36047018300,0.4295676429567643
36047018400,0.0
36047018501,0.9050188882892607
36047018600,0.10325318246110327
36047018700,0.4024390243902439
36047018800,0.03862660944206009
36047019000,0.317966903073286
36047019100,0.5812407680945347
36047019200,0.18337408312958436
36047019300,0.9772209567198178
36047019400,0.22564935064935066
36047019500,0.8497281265447355
36047019600,0.3246200607902735
36047019700,0.7218162839248434
36047019800,0.008108108108108136
36047019900,0.7453416149068324
36047020000,0.09350649350649354
36047020100,0.4777039848197343
36047020200,0.01729106628242072
36047020300,0.4332579185520362
36047020400,0.028050490883590462
36047020500,0.5791770573566084
36047020600,0.22298065984072812
36047020700,0.8474855729596042
36047020800,0.13266871165644167
36047021000,0.34818114328136596
36047021100,0.7614329268292683
36047021200,0.31456043956043955
36047021300,0.9546769527483124
36047021400,0.19594594594594594
36047021500,0.9788377561303325
36047021600,0.2666666666666667
36047021700,0.9247854618879354
36047021800,0.19495635305528614
36047021900,0.6139076284379865
36047022000,0.4883546205860255
36047022100,0.51316559391457
36047022200,0.46250986582478293
36047022400,0.2712956335003579
36047022600,0.12808641975308643
36047022700,0.5512820512820513
36047022800,0.4506104328523862
36047022900,0.40485601355166567
36047023000,0.2532019704433498
36047023100,0.6112994350282486
36047023200,0.3381642512077294
36047023300,0.6467727674624226
36047023400,0.6168395363026236
36047023500,0.6802131912058628
36047023600,0.7433570965651328
36047023800,0.511444921316166
36047024000,0.35023866348448685
36047024100,0.7298761609907121
36047024200,0.1355311355311355
36047024300,0.4578139980824545
36047024400,0.12285456187895216
36047024500,0.2923892100192679
36047024600,0.02795031055900621
36047024700,0.5719225449515906
36047024800,0.10406698564593297
36047024900,0.3529700540009818
36047025000,0.08252427184466016
36047025100,0.5480984340044743
36047025200,0.5153465346534654
36047025300,0.2312879298718813
36047025400,0.21904761904761905
36047025500,0.9684747334260547
36047025600,0.0895008605851979
36047025700,0.5284384694932782
36047025800,0.32963446475195823
36047025901,0.5547533092659447
36047025902,0.9608665269042628
36047026000,0.14926660914581535
36047026100,0.5704137066443795
36047026200,0.17798594847775173
36047026300,0.41216216216216217
36047026400,0.3562231759656652
36047026500,0.37322911577918905
36047026600,0.12185215272136474
36047026700,0.2894736842105263
36047026800,0.36573511543134873
36047026900,0.4316901408450704
36047027000,0.46049661399548536
36047027100,0.6770350761085374
36047027200,0.6196403872752421
36047027300,0.28823529411764703
36047027400,0.1599210266535045
36047027500,0.22568902756110243
36047027600,0.44616467276565797
36047027700,0.5141766630316249
36047027800,0.515230635335074
36047027900,0.2778969957081545
36047028000,0.13622291021671828
36047028100,0.8505747126436781
36047028200,0.40272792534099067
36047028300,0.6392326732673268
36047028400,0.47688060731538995
36047028501,0.9063829787234042
36047028502,0.914501257334451
36047028600,0.7528764382191095
36047028700,0.5323574730354391
36047028800,0.4718543046357616
36047028900,0.5277269957343084
36047029000,0.7093655589123867
36047029100,0.4320742213386348
36047029200,0.6873840445269017
36047029300,0.5048796356538712
36047029400,0.5893648449039881
36047029500,0.17545588960078862
36047029600,0.6736541210100048
36047029700,0.31025641025641026
36047029800,0.29063250600480384
36047029900,0.24656084656084654
36047030000,0.2899926953981008
36047030100,0.15191855912294439
36047030200,0.16839916839916835
36047030300,0.5872321818976826
36047030400,0.45047169811320753
36047030500,0.8536289098086851
36047030600,0.08965517241379306
36047030700,0.6831053133948457
36047030800,0.6689342403628118
36047030900,0.6358866736621196
36047031100,0.4625758597437627
36047031300,0.6366197183098592
36047031401,0.40946502057613166
36047031500,0.7461910070605723
36047031701,0.6352055587724377
36047031702,0.5295441755768149
36047031900,0.7009482129832239
36047032100,0.7765825403392635
36047032300,0.6622306717363752
36047032500,0.9566929133858267
36047032600,0.6566610455311973
36047032700,0.7074175824175823
36047032800,0.3663688058489033
36047032900,0.7150515463917526
36047033000,0.9298339582217461
36047033100,0.7497155858930603
36047033300,0.702338766832034
36047033500,0.35788381742738584
36047033600,0.11947368421052629
36047033701,0.5204795204795205
36047033702,0.716636197440585
36047033900,0.5321828358208955
36047034000,1.0
36047034100,0.7465331278890601
36047034200,0.947682119205298
36047034300,0.7452290076335878
36047034500,0.2726495726495727
36047034700,0.7518948964123294
36047034800,0.5734966592427617
36047034901,0.8047058823529412
36047034902,0.6858432036097011
36047035000,0.9557367501456028
36047035101,0.8551980198019802
36047035102,0.7470101195952161
36047035200,0.876770538243626
36047035301,0.9525021204410518
36047035302,0.7528625954198473
36047035400,0.935973597359736
36047035500,0.7896662094192959
36047035601,0.9935400516795866
36047035602,0.9780117683493341
36047035701,0.8196261682242991
36047035900,0.7006857603872529
36047036001,0.9143763213530656
36047036002,0.9422818791946309
36047036100,0.6463790446841294
36047036200,0.5619047619047619
36047036300,0.5054102795311091
36047036400,0.562564632885212
36047036501,0.5798816568047338
36047036502,0.4189852700490998
36047036600,0.5844155844155844
36047036700,0.13672922252010722
36047036900,0.6131968145620023
36047037000,0.27183833116036504
36047037100,0.2983870967741935
36047037300,0.503562945368171
36047037401,0.6368861024033438
36047037402,0.7431072210065646
36047037500,0.5826296743063932
36047037700,0.4054470709146968
36047037900,0.33674698795180724
36047038100,0.6717680225533629
36047038200,0.9224988257397839
36047038300,0.2867351496203663
36047038500,0.2556346381969158
36047038600,0.1265004616805171
36047038700,0.47840375586854456
36047038800,0.46739130434782605
36047038900,0.7034722222222223
36047039000,0.22844344904815228
36047039100,0.8281677301731997
36047039200,0.33731105807478123
36047039300,0.46687500000000004
36047039400,0.24844720496894412
36047039500,0.6597333333333333
36047039600,0.08353808353808356
36047039700,0.2535211267605634
36047039800,0.14492753623188404
36047039900,0.5612073784237004
36047040000,0.19961427193828352
36047040100,0.3583977512297962
36047040200,0.23344191096634093
36047040300,0.22186904005085828
36047040400,0.18994974874371862
36047040500,0.5615384615384615
36047040600,0.12413194444444442
36047040800,0.056384742951907096
36047040900,0.5543318649045521
36047041000,0.1681818181818182
36047041100,0.3467933491686461
36047041200,0.3468379446640316
36047041300,0.2282828282828283
36047041401,0.49777777777777776
36047041402,0.677304964539007
36047041500,0.1942078364565588
36047041600,0.3934226552984166
36047041700,0.7177914110429449
36047041800,0.5784008307372793
36047041900,0.598731165741475
36047042000,0.14128440366972472
36047042100,0.5592469545957919
36047042200,0.3621533442088092
36047042300,0.4323116219667944
36047042400,0.49021143304620207
36047042500,0.706090026478376
36047042600,0.5219714964370546
36047042700,0.6915584415584415
36047042800,0.6130551816958277
36047042900,0.8709514170040485
36047043000,0.5629949604031678
36047043100,0.777422790202343
36047043200,0.5046666666666666
36047043300,0.6679160419790104
36047043400,0.6111908177905309
36047043500,0.2508571428571429
36047043600,0.610383064516129
36047043700,0.611190137505927
36047043800,0.7492877492877492
36047043900,0.3690186536901865
36047044000,0.341227125941873
36047044100,0.6703187250996017
36047044200,0.271875
36047044300,0.5480444229840657
36047044400,0.6182634730538923
36047044500,0.724791086350975
36047044600,0.196078431372549
36047044700,0.8679245283018868
36047044800,0.5845238095238094
36047044901,0.7497639282341833
36047045000,0.12446351931330468
36047045200,0.47943831494483446
36047045300,0.8330975954738331
36047045400,0.10051993067590992
36047045600,0.7339955849889624
36047045800,0.5379188712522046
36047046000,0.6628787878787878
36047046201,0.6745614035087719
36047046202,0.2927689594356261
36047046400,0.18614718614718617
36047046800,0.0
36047047000,0.20302648171500626
36047047200,0.26674786845310594
36047047400,0.2707535121328225
36047047600,0.17033492822966512
36047047700,0.579746835443038
36047047800,0.3897849462365591
36047048000,0.5118181818181818
36047048100,0.733715103793844
36047048200,0.6944684528954193
36047048400,0.6807857581338244
36047048500,0.6512287334593573
36047048600,0.4280701754385965
36047048800,0.7280385078219014
36047048900,0.9759114583333334
36047049000,0.8025119099177133
36047049100,0.9343907714491708
36047049200,0.6557620817843866
36047049301,0.8861788617886179
36047049302,0.9038382170862567
36047049400,0.8268643698211949
36047049500,0.5436479772888574
36047049600,0.4364912280701755
36047049700,0.6972848064702484
36047049800,0.4096534653465347
36047049900,0.73046875
36047050001,0.628125
36047050002,0.5879120879120879
36047050100,0.6424968474148802
36047050202,0.5266272189349113
36047050300,0.5308641975308642
36047050401,0.8959491660047657
36047050402,0.8260869565217391
36047050500,0.9023162134944612
36047050600,0.8180970149253731
36047050700,0.839240506329114
36047050801,0.9798831927319922
36047050803,0.9209621993127148
36047050804,0.9633123689727463
36047050900,0.6406091370558376
36047051001,0.9039907460960093
36047051002,0.9763903462749213
36047051100,0.8641358641358641
36047051200,0.9738325281803543
36047051300,0.7786666666666666
36047051400,0.9215335005374418
36047051500,0.8430141287284144
36047051601,0.8640684410646388
36047051602,0.946
36047051700,0.8738680465717982
36047051800,0.8993288590604027
36047051900,0.8957147138148037
36047052000,0.6336705202312138
36047052300,0.904098014364174
36047052500,0.9812409812409812
36047052600,0.7775401069518717
36047052700,0.8220472440944881
36047052800,0.4656796769851952
36047052900,0.5576354679802955
36047053000,0.5321100917431192
36047053101,0.8435483870967742
36047053102,0.7816733067729084
36047053200,0.5821325648414986
36047053300,0.1786941580756014
36047053400,0.5407876230661041
36047053500,0.5841956726246472
36047053700,0.5972396486825595
36047053800,0.8414376321353065
36047053900,0.884453781512605
36047054200,0.7213017751479289
36047054400,0.458980044345898
36047054500,0.919323101141283
36047054600,0.8555226824457594
36047054700,0.9234909650134564
36047054800,0.44715447154471544
36047054900,0.8926365795724466
36047055000,0.7846454131424854
36047055100,0.7928248222365869
36047055200,0.8287007110536522
36047055300,0.7121116043119848
36047055400,0.7325125909345271
36047055500,0.9705882352941176
36047055600,0.5935977731384829
36047055700,0.7137440758293838
36047055800,0.46254681647940077
36047056000,0.7338262476894639
36047056100,0.5457446808510638
36047056200,0.01331114808652245
36047056301,0.7136967475950526
36047056302,0.9014830508474576
36047056400,0.32304900181488205
36047056500,0.6490727532097005
36047056600,0.5047120418848168
36047056800,0.009419152276295084
36047056900,0.3978260869565218
36047057000,0.7504509921828022
36047057100,0.5726975222066386
36047057200,0.9800884955752213
36047057300,0.3411927877947295
36047057400,0.0
36047057500,0.7633495145631068
36047057600,0.13533834586466165
36047057800,0.5948345439870864
36047057901,0.6840148698884758
36047058000,0.5336463223787167
36047058200,0.398068669527897
36047058400,0.6096401900882553
36047058600,0.1833150384193194
36047058800,0.559500328731098
36047058901,0.4343786295005807
36047059000,0.07427785419532329
36047059100,0.6663438256658596
36047059200,0.6152993348115299
36047059300,0.4068479355488419
36047059402,0.1890909090909091
36047059403,0.4061331338818249
36047059404,0.4162790697674419
36047059600,0.6715092816787732
36047059800,0.24824191279887486
36047060000,0.4631427544048903
36047060600,0.8096234309623431
36047060800,0.718682505399568
36047061002,0.9751338944146901
36047061003,0.40993788819875776
36047061004,0.8069036226930963
36047061200,0.2360801781737194
36047061600,0.006968641114982632
36047062000,0.09610027855153203
36047062200,0.5882352941176471
36047062600,0.4473684210526315
36047062800,0.005319148936170248
36047063200,0.4823008849557522
36047063600,0.010683760683760646
36047063800,0.05114401076716013
36047064000,0.011513157894736836
36047064200,0.574468085106383
36047064400,0.026682134570765625
36047064600,0.0
36047064800,0.031654676258992764
36047065000,0.5027027027027027
36047065200,0.0
36047065400,0.04038461538461535
36047065600,0.04405286343612336
36047065800,0.0053547523427041055
36047066000,0.07277628032345018
36047066200,0.008012820512820484
36047067000,0.0
36047067200,0.0
36047067400,0.0
36047067600,0.0
36047067800,0.0
36047068000,0.01859799713876964
36047068200,0.0
36047068600,0.03328894806924099
36047068800,0.0
36047069000,0.009287925696594423
36047069200,0.0032715376226826187
36047069601,0.04556354916067151
36047069602,0.08109280138768427
36047069800,0.05579399141630903
36047070000,0.24242424242424243
36047070201,0.0
36047070202,1.0
36047070601,0.0
36047072000,0.0
36047072200,0.004251700680272141
36047072400,0.0
36047072600,0.009722222222222188
36047072800,0.46335697399527187
36047073000,0.017857142857142905
36047073200,0.10211706102117057
36047073400,0.0505050505050505
36047073600,0.43054427294882214
36047073800,0.34546805349182763
36047074000,0.33391455972101136
36047074200,0.3032454361054767
36047074400,0.14080000000000004
36047074600,0.33793103448275863
36047074800,0.48633879781420764
36047075000,0.3455284552845529
36047075200,0.047770700636942665
36047075400,0.016460905349794275
36047075600,0.5190651906519066
36047075800,0.49927431059506533
36047076000,0.7960413080895008
36047076200,0.819841752891053
36047076400,0.9050517346317711
36047076600,0.7253886010362695
36047076800,0.4742900997697621
36047077000,0.6705490848585691
36047077200,0.5107794361525705
36047077400,0.8835249042145594
36047077600,0.6178776790381599
36047078000,0.15706051873198845
36047078200,0.668396770472895
36047078400,0.17249154453213078
36047078601,0.6499535747446611
36047078602,0.6504424778761062
36047078801,0.5640176600441501
36047078802,0.8341880341880342
36047079001,0.44999999999999996
36047079002,0.6356435643564357
36047079201,0.5119236883942766
36047079202,0.604494382022472
36047079400,0.46944444444444444
36047079601,0.8385131017672152
36047079602,0.8664038545773105
36047079801,0.8417222559126744
36047079802,0.9545622460288142
36047080000,0.419047619047619
36047080200,0.7381870781099324
36047080400,0.4058971141781681
36047080600,0.5943262411347519
36047080800,0.9691516709511568
36047081000,0.38493723849372385
36047081400,0.3595505617977528
36047081600,0.4695009242144177
36047081800,0.7824074074074074
36047082000,0.8875832354093224
36047082200,0.8968156766687079
36047082400,0.5075308078502967
36047082600,0.5782057303898545
36047082800,0.468978102189781
36047083000,0.7008613938919342
36047083200,0.1208133971291866
36047083400,0.04367469879518071
36047083600,0.006596306068601621
36047083800,0.0
36047084000,0.13163972286374137
36047084600,0.03968253968253965
36047084800,0.03883495145631066
36047085000,0.0217821782178218
36047085200,0.0
36047085400,0.1574178935447339
36047085600,0.5095975232198142
36047085800,0.2603062426383981
36047086000,0.34725274725274724
36047086200,0.4918639053254438
36047086400,0.06785317018909898
36047086600,0.38241601143674053
36047086800,0.40974967061923584
36047087000,0.29141104294478526
36047087200,0.3144286905754796
36047087401,0.5476613380698638
36047087600,0.4545454545454546
36047087800,0.5895795246800731
36047088001,0.6322815533980582
36047088002,0.1859956236323851
36047088200,0.5616388687454678
36047088400,0.17890586495810745
36047088600,0.67822265625
36047088800,0.5067527891955372
36047089000,0.42771325590708853
36047089200,0.6904611497157296
36047089400,0.14177852348993292
36047089600,0.6331236897274632
36047089800,0.1552941176470588
36047090000,0.5782383419689119
36047090200,0.5711297071129707
36047090600,0.8666312433581297
36047090800,0.9363177805800756
36047091000,0.9858724704085529
36047091200,0.9760729206228637
36047091600,0.5667928610059492
36047091800,0.6094420600858369
36047092000,0.5206402695871946
