GEOID,rental_ptg
36005029600,0.6515388628064684
36005029700,0.3188367129135539
36005030000,0.5728053004065653
36005030100,0.3660130718954248
36005030201,0.6227970437748721
36005030202,0.6957087126137841
36005030701,0.5752909579230081
36005030900,0.41
36005031000,0.28270838953331534
36005031200,0.26681741096664785
36005031400,0.1585070285991275
36005031600,0.3719704952581665
36005031800,0.10597519729425028
36005032300,0.348289145705869
36005032400,0.8233366109472304
36005032600,0.4681118441721646
36005032800,0.7983991995997999
36005033000,0.8392857142857143
36005033201,0.7795259908384784
36005033202,0.7349768875192604
36005033400,1.0
36005033500,0.46484131922837585
36005033601,0.9738655262532668
36005033602,0.638801261829653
36005033700,0.2430167597765363
36005033801,0.7024756852343059
36005033802,0.9464805119255381
36005034000,0.7880939377389404
36005034200,0.5158730158730159
36005034300,0.48945409429280395
36005034400,0.4039235412474849
36005034500,0.3633513821601596
36005034800,0.6031927023945268
36005035000,0.39751552795031053
36005035100,0.5523489932885906
36005035600,0.3195402298850575
36005035800,0.36292632127050245
36005035900,0.9556868537666174
36005036000,0.2829496162829496
36005036100,0.978595436051654
36005036300,0.915774332747323
36005036400,0.3516794819910967
36005036501,0.9749498997995992
36005036502,0.9669488109633212
36005036700,0.6464489372731985
36005036800,0.23862536302032913
36005036901,0.8572911261027504
36005036902,0.9457432730480811
36005037000,0.35941912061315046
36005037100,0.8639558232931727
36005037200,0.6312471859522738
36005037300,0.90368
36005037400,0.7604823239243629
36005037504,0.9988760887889857
36005037600,0.6216358839050132
36005037800,0.799645390070922
36005037900,0.9336291038154392
36005038000,0.7099183197199533
36005038100,0.9768599488766312
36005038200,0.4218129288551824
36005038301,0.9935037720033529
36005038303,0.9471849865951742
36005038304,0.9734422880490297
36005038500,0.9878776217048297
36005038600,0.6821393762183235
36005038700,0.9640702139330773
36005038800,0.37504238724991523
36005038900,0.9906844106463878
36005039000,0.8113782593972232
36005039100,0.9300365271143579
36005039200,0.6914956011730206
36005039300,0.9496624422598602
36005039400,0.7979821141939922
36005039500,0.9092172301991662
36005039600,0.6796443162701273
36005039700,0.9384436701509872
36005039800,0.3701657458563536
36005039901,1.0
36005039902,0.9885714285714285
36005040100,0.9926454683106208
36005040302,0.9897834082550061
36005040303,0.9065960519980741
36005040304,0.9875199150292087
36005040400,0.4134179510426111
36005040501,0.9641709908574253
36005040502,0.9456873939206912
36005040600,0.6567164179104478
36005040701,0.9924192485168095
36005040702,0.9508980301274623
36005040800,0.759403107113655
36005040900,0.7841040462427745
36005041100,0.9319470699432892
36005041300,0.8923321901028908
36005041400,0.5881352328301085
36005041500,0.8962633451957296
36005041800,0.7153618509550713
36005041900,0.9922705314009662
36005042000,0.9315777098518693
36005042100,0.9200797390358826
36005042200,0.5426573426573427
36005042300,0.9642547660311959
36005042400,0.3954050785973398
36005042500,0.9653169314881257
36005042600,0.3355359765051395
36005042800,0.26216484607745777
36005042901,0.9570209973753281
36005042902,0.9351115670684791
36005043000,0.33069082672706684
36005043101,0.9862157691600809
36005043102,0.8582125603864734
36005043400,0.588981975120589
36005043501,1.0
36005043503,1.0
36005043600,0.5283218634197988
36005044200,0.4439723844928306
36005044400,0.2835352175863616
36005044800,0.30847457627118646
36005044901,0.4007760532150776
36005044902,0.6984499765147957
36005045101,0.6895424836601307
36005045102,0.4804745427582798
36005045600,0.3068602334187304
36005045800,1.0
36005046000,0.7037480063795853
36005046203,0.5575103489059728
36005046204,0.6578824988373896
36005046205,0.4968176712841632
36005046206,0.40986809965803617
36005046207,0.4924299205516414
36005046208,0.49791492910758967
36005046209,0.8097060008054773
36005048401,0.4934579439252336
36005051601,0.31763879128601546
36047000100,0.36512150296099655
36047000200,0.6796805678793256
36047000301,0.47223624432105
36047000501,0.4055727554179567
36047000502,0.5027808676307007
36047000700,0.5270400772573636
36047000900,0.6520852221214869
36047001100,0.8947368421052632
36047001300,0.21364282330648982
36047001501,0.9187878787878788
36047001502,0.746641074856046
36047002000,0.8131201764057332
36047002100,0.465476591444931
36047002200,0.686563614744352
36047002300,0.9724223602484472
36047002901,0.9875541125541125
36047003000,0.34810126582278483
36047003101,0.5975477821853589
36047003300,0.8669765382912793
36047003400,0.47589512263884975
36047003500,0.7158826269212856
36047003600,0.6355214399152991
36047003700,0.8419740777666999
36047003800,0.29788639365918096
36047003900,0.6393841166936791
36047004100,0.5989428477039973
36047004300,0.6967061923583663
36047004400,0.1460823373173971
36047004500,0.6655011655011654
36047004600,0.1880548829701372
36047004700,0.5483383685800605
36047004900,0.4909963985594238
36047005000,0.3503344481605351
36047005100,0.4457183805087782
36047005201,0.6812918951858623
36047005202,0.5245346869712352
36047005301,0.4925053533190578
36047005302,1.0
36047005400,0.6654275092936803
36047005601,0.49217002237136465
36047005602,0.34318840579710147
36047005800,0.6776401564537158
36047005900,0.8999165971643036
36047006000,0.7472560975609757
36047006200,0.7192592592592593
36047006300,0.6622827618600282
36047006400,0.6311281748375664
36047006500,0.4904603535795554
36047006600,0.7613579630554169
36047006700,0.44920713577799803
36047006800,0.7082917082917083
36047006901,0.6105664488017429
36047006902,0.5986159169550173
36047007000,0.45546875
36047007100,0.7594991364421416
36047007200,0.8630985915492958
36047007400,0.7177161152614728
36047007500,0.6105548602419691
36047007600,0.6987902399015788
36047007700,0.5664223136062936
36047007800,0.8352611286365229
36047008000,0.6265571913929785
36047008200,0.8606951871657754
36047008400,0.785067252264617
36047008500,1.0
36047008800,0.7572
36047009001,0.8476118271417741
36047009002,0.8733096085409253
36047009201,0.6458128078817734
36047009202,0.8759798432250839
36047009401,0.5855530474040632
36047009402,0.7863887984369912
36047009600,0.6551895381559345
36047009800,0.826497963932519
36047010000,0.7801507537688442
36047010100,0.6529177408014999
36047010200,0.6455499417022931
36047010401,0.7405997144217039
36047010402,0.8883153449084936
36047010601,0.9236051502145923
36047010602,0.5215268530847759
36047010801,0.6856396866840732
36047010802,0.8781684382665577
36047011000,0.45368072787427627
36047011200,0.7152130492676432
36047011400,0.7447384245339748
36047011600,0.7659383418138282
36047011700,0.7040612516644474
36047011800,0.9191583610188261
36047011901,0.6199261992619927
36047012000,0.5763546798029556
36047012100,0.4956477214541731
36047012200,0.738517946738711
36047012600,0.628003003003003
36047012700,0.7786096256684492
36047012801,0.7
36047012901,0.5271614384085692
36047012902,0.7276918011195258
36047013000,0.7918980053464939
36047013100,0.580309423347398
36047013200,0.4258064516129032
36047013300,0.5815806951516493
36047013400,0.6884677605731454
36047013500,0.4421580928481807
36047013600,0.49936948297604034
36047013700,0.6691263282172373
36047013800,0.6562756357670222
36047013900,0.685086155674391
36047014000,0.39332603938730853
36047014101,0.5636687444345503
36047014102,0.592797783933518
36047014200,0.6642816256439611
36047014300,0.6906233900051519
36047014500,0.6975722543352602
36047014700,0.4259567387687188
36047014800,0.35856905158069885
36047014901,0.5177631578947368
36047014902,0.6007988721804511
36047015000,0.38299120234604106
36047015100,0.43223000724812755
36047015200,0.3870967741935484
36047015300,0.5677267373380448
36047015500,0.4195557963163597
36047015700,0.5514262756126959
36047015900,0.38633754305396095
36047016000,0.8326814428509344
36047016100,0.5805929919137466
36047016200,0.583554376657825
36047016300,0.6396120469627361
36047016400,0.959409594095941
36047016500,0.42005676442762535
36047016600,0.10819672131147541
36047016700,0.5691433382445801
36047016800,0.23751178133836004
36047016900,0.5039929015084295
36047017000,0.4351770558969857
36047017100,0.5477587420793241
36047017200,0.5076027175671304
36047017400,0.3610989969472307
36047017600,0.4785831960461285
36047017800,0.5708870356330553
36047017900,0.5694407981097401
36047018000,0.5987281399046105
36047018100,0.7178402587708386
36047018200,0.4258703481392557
36047018300,0.6756658153958409
36047018400,0.22585227272727273
36047018501,0.9505695250376102
36047018600,0.5593380614657211
36047018700,0.5825958702064897
36047018800,0.5038515406162465
36047019000,0.7711551011529258
36047019100,0.5659420289855073
36047019200,0.6241877256317689
36047019300,0.5469873543268039
36047019400,0.5155598331729226
36047019500,0.36684860672220626
36047019600,0.6599348534201954
36047019700,0.4138402625820569
36047019800,0.3453307392996109
36047019900,0.8275570583262891
36047020000,0.3647007805724198
36047020100,0.6363422661024918
36047020200,0.3089887640449438
36047020300,0.6195436507936508
36047020400,0.11997828447339848
36047020500,0.5299604296212549
36047020600,0.3132335087009308
36047020700,0.4767645769399386
36047020800,0.5832274459974587
36047021000,0.5800544419698095
36047021100,0.7285714285714285
36047021200,0.6011066398390342
36047021300,0.9709239715701056
36047021400,0.6085769980506822
36047021500,0.6261853269006821
36047021600,0.7572619348320283
36047021700,0.799568384138117
36047021800,0.680844048796571
36047021900,0.6627651792245793
36047022000,0.8178528347406514
36047022100,0.7555895865237366
36047022200,0.7733892865959022
36047022400,0.5131132917038359
36047022600,0.4160881992650061
36047022700,0.6608836456164701
36047022800,0.7288965715932008
36047022900,0.6980426021876799
36047023000,0.7214235210935659
36047023100,0.6561587857559836
36047023200,0.7334060454970396
36047023300,0.8177883897925683
36047023400,0.8859548411787218
36047023500,0.817739739350321
36047023600,0.891832229580574
36047023800,0.8578369243768483
36047024000,0.7456852791878172
36047024100,0.7677691766361717
36047024200,0.6113247116392869
36047024300,0.5321378667908709
36047024400,0.661768942667819
36047024500,0.6441622103386809
36047024600,0.4311150029188558
36047024700,0.807774607703281
36047024800,0.46793061718434853
36047024900,0.7882079131109387
36047025000,0.5944835680751174
36047025100,0.8295480614819912
36047025200,0.7820842396677872
36047025300,0.5271794871794871
36047025400,0.5004769475357711
36047025500,0.9016453382084095
36047025600,0.6748752079866889
36047025700,0.8235511258767073
36047025800,0.8505830903790087
36047025901,0.8307163886162905
36047025902,0.9331444759206798
36047026000,0.5956354300385109
36047026100,0.990939531219224
36047026200,0.3920850128252107
36047026300,0.6731880835927079
36047026400,0.7673524756952295
36047026500,0.6824737228061598
36047026600,0.5951986754966887
36047026700,0.6363636363636364
36047026800,0.5699248120300752
36047026900,0.6711051930758988
36047027000,0.7359271523178808
36047027100,0.7395577395577395
36047027200,0.7517587939698492
36047027300,0.5077548944825833
36047027400,0.49056603773584906
36047027500,0.6064093883999098
36047027600,0.8017680150013394
36047027700,0.7753640486989735
36047027800,0.7035851472471191
36047027900,0.6688364524003255
36047028000,0.4063876651982379
36047028100,0.9213328075709779
36047028200,0.49077968295050145
36047028300,0.882338056680162
36047028400,0.7707331730769231
36047028501,1.0
36047028502,1.0
36047028600,0.9208027235262498
36047028700,0.7842761265580057
36047028800,0.6460317460317461
36047028900,0.764618138424821
36047029000,0.7400185701021356
36047029100,0.7344847775175644
36047029200,0.7556128082443871
36047029300,0.7088820397870552
36047029400,0.7305389221556886
36047029500,0.5204859456884231
36047029600,0.8419931158826421
36047029700,0.4072657743785851
36047029800,0.5877844311377246
36047029900,0.5818565400843881
36047030000,0.6852673359794537
36047030100,0.6232985121874011
36047030200,0.4506416584402764
36047030300,0.8045144804088586
36047030400,0.690522243713733
36047030500,0.9126984126984127
36047030600,0.36619718309859156
36047030700,0.8529364953047907
36047030800,0.2795983086680761
36047030900,0.7002622705133008
36047031100,0.7191380569758948
36047031300,0.6632782719186785
36047031401,0.5079089506172839
36047031500,0.8276325903151422
36047031701,0.635366388767003
36047031702,0.5663330767256864
36047031900,0.6494325346784363
36047032100,0.9116473873155165
36047032300,0.7033169533169533
36047032500,0.974342212779866
36047032600,0.8056550191381652
36047032700,0.679386457164235
36047032800,0.4731774415405777
36047032900,0.6706626706626707
36047033000,0.9317134478424801
36047033100,0.7672665369649806
36047033300,0.6413157343389901
36047033500,0.4909217877094972
36047033600,0.3581975071907958
36047033701,0.673320537428023
36047033702,0.6246701846965699
36047033900,0.6718684977111944
36047034000,1.0
36047034100,0.8387687797728105
36047034200,0.8616294947655895
36047034300,0.9345914647222818
36047034500,0.6178463855421686
36047034700,0.8855345911949686
36047034800,0.8644408688656476
36047034901,0.9879759519038076
36047034902,0.8891165172855313
36047035000,0.6981610653138871
36047035101,0.9084010840108401
36047035102,0.7791469194312797
36047035200,0.9946351931330472
36047035301,0.9730517115804806
36047035302,0.7843911327057395
36047035400,0.49627746504448883
36047035500,0.9708720828215477
36047035601,0.6447706422018349
36047035602,0.5654600542178281
36047035701,0.9392156862745098
36047035900,0.8822479928635147
36047036001,0.8272200772200772
36047036002,0.917516218721038
36047036100,0.8024209293244826
36047036200,0.7469345160448735
36047036300,0.8038398840789712
36047036400,0.6596810933940774
36047036501,0.8639455782312925
36047036502,0.8820224719101124
36047036600,0.7947542653425006
36047036700,0.626560726447219
36047036900,0.8629395852119026
36047037000,0.4062193927522037
36047037100,0.6549481812639707
36047037300,0.6603016994462478
36047037401,0.6049543676662321
36047037402,0.8408331695814502
36047037500,0.7773201537616694
36047037700,0.5712244897959183
36047037900,0.6767186840995361
36047038100,0.7951674903898956
36047038200,0.982481229889167
36047038300,0.5591625048021513
36047038500,0.5690322580645162
36047038600,0.49100834938985227
36047038700,0.47561249719037985
36047038800,0.6955650212979203
36047038900,0.7149035262807718
36047039000,0.3330618892508143
36047039100,0.98123550495467
36047039200,0.6466726350343182
36047039300,0.8003952569169961
36047039400,0.5548223350253807
36047039500,0.7627635960044395
36047039600,0.48668639053254437
36047039700,0.7794854660875375
36047039800,0.5187376725838264
36047039900,0.7737629459148446
36047040000,0.4421409724839804
36047040100,0.6368876080691642
36047040200,0.3715766099185788
36047040300,0.6299559471365639
36047040400,0.49034456645210145
36047040500,0.6402151983860122
36047040600,0.5356154039768437
36047040800,0.4525096525096525
36047040900,0.8692232055063913
36047041000,0.344391785150079
36047041100,0.5213675213675214
36047041200,0.5561594202898551
36047041300,0.6307314410480349
36047041401,0.6058394160583942
36047041402,0.6719307182883342
36047041500,0.695067264573991
36047041600,0.5880782918149466
36047041700,0.8537805236834363
36047041800,0.6487441130298273
36047041900,0.9297658862876255
36047042000,0.6042481833426495
36047042100,0.8029533917858791
36047042200,0.5993589743589743
36047042300,0.8743128435782109
36047042400,0.6129850367740299
36047042500,0.9495066744051074
36047042600,0.6095161614133708
36047042700,0.8782106164383562
36047042800,0.5850622406639004
36047042900,0.9620770128354725
36047043000,0.856237322515213
36047043100,0.9744157441574416
36047043200,0.7573106147824085
36047043300,0.9254424136930665
36047043400,0.6254154947583738
36047043500,0.7788268380875853
36047043600,0.7241872827642609
36047043700,0.8653622626888803
36047043800,0.8142322097378277
36047043900,0.5441749026654688
36047044000,0.6588072122052705
36047044100,0.9150557620817844
36047044200,0.4073783359497645
36047044300,0.888814317673378
36047044400,0.7467354995444883
36047044500,0.8320645905420992
36047044600,0.5962343096234309
36047044700,0.9061538461538462
36047044800,0.4377379010331702
36047044901,0.9828815977175464
36047045000,0.5686977299880526
36047045200,0.5838129496402877
36047045300,1.0
36047045400,0.6643468950749465
36047045600,0.7898814949863263
36047045800,0.2702702702702703
36047046000,0.48590481964231585
36047046201,0.6747037188393952
36047046202,0.31513260530421217
36047046400,0.5277064220183486
36047046800,0.5441860465116279
36047047000,0.4112537764350453
36047047200,0.7307814992025519
36047047400,0.6748942172073342
36047047600,0.6258931123178051
36047047700,0.7624040920716113
36047047800,0.48242047357091605
36047048000,0.7226415094339622
36047048100,0.8193979933110368
36047048200,0.6462371224026541
36047048400,0.803539183820874
36047048500,0.8439086294416244
36047048600,0.7555072913434688
36047048800,0.6016625477420804
36047048900,0.9878787878787879
36047049000,0.7779878971255674
36047049100,0.8401158580738595
36047049200,0.271560236998025
36047049301,1.0
36047049302,0.9563145353455124
36047049400,0.6103950982463554
36047049500,0.9007575757575758
36047049600,0.6899328859060403
36047049700,0.7338485316846987
36047049800,0.7358024691358025
36047049900,0.5857267188859878
36047050001,0.4478178368121442
36047050002,0.5742311770943797
36047050100,0.7655239327296248
36047050202,0.3493927125506073
36047050300,0.7901639344262295
36047050401,0.8154722036168788
36047050402,0.45828877005347596
36047050500,0.9404734005155847
36047050600,0.8053656869446343
36047050700,0.6759355509355509
36047050801,1.0
36047050803,0.9771133259505352
36047050804,0.8910829023664002
36047050900,0.6243673174258858
36047051001,1.0
36047051002,0.9468721251149954
36047051100,0.9143212951432129
36047051200,0.882334822116125
36047051300,0.864204236827811
36047051400,0.8579484425349087
36047051500,0.6760613628255441
36047051601,0.9303012404016539
36047051602,0.9682496607869742
36047051700,0.7309208169115012
36047051800,0.6333433103861119
36047051900,0.8530444964871194
36047052000,0.6484157865480823
36047052300,0.8420340293890178
36047052500,1.0
36047052600,0.6873786407766991
36047052700,0.9187683738202074
36047052800,0.38987614431879375
36047052900,0.9305982905982906
36047053000,0.689214887258897
36047053101,0.8493214787084699
36047053102,0.699716241028209
36047053200,0.4046977281478629
36047053300,0.7585571757482732
36047053400,0.6094890510948905
36047053500,0.8793262574988463
36047053700,0.7903813456400292
36047053800,0.7790600434855327
36047053900,0.8985765124555161
36047054200,0.7464239271781534
36047054400,0.6908176100628931
36047054500,0.9795029464514476
36047054600,0.7747984249015564
36047054700,0.8348214285714286
36047054800,0.5771533855366191
36047054900,0.8570227081581161
36047055000,0.5805387575590985
36047055100,0.7340804890473764
36047055200,0.6787979046043562
36047055300,0.792513714101323
36047055400,0.8186298669295219
36047055500,0.676381489606184
36047055600,0.608256351039261
36047055700,0.8814520703346569
36047055800,0.6886792452830188
36047056000,0.5256873090808108
36047056100,0.7716032231175326
36047056200,0.10031512605042017
36047056301,0.7369505494505495
36047056302,1.0
36047056400,0.1535172949863972
36047056500,0.81062424969988
36047056600,0.5800250731299624
36047056800,0.4054621848739496
36047056900,0.6501116071428571
36047057000,0.1631265930331351
36047057100,0.7768079800498753
36047057200,1.0
36047057300,0.6505466778805719
36047057400,0.26994328922495275
36047057500,0.8928711320015668
36047057600,0.342512908777969
36047057800,0.6363339856490542
36047057901,0.7773399014778325
36047058000,0.6331053351573187
36047058200,0.8076923076923077
36047058400,0.6373439273552781
36047058600,0.4370672097759674
36047058800,0.5286921060297116
36047058901,0.7629796839729119
36047059000,0.556135770234987
36047059100,0.8136443441183847
36047059200,0.6826086956521739
36047059300,0.7309322033898306
36047059402,0.25992522698949616
36047059403,0.43509458577951726
36047059404,0.4788041053101294
36047059600,0.43661971830985913
36047059800,0.6008254716981132
36047060000,0.4422661315220747
36047060600,0.5492438214680929
36047060800,0.6800830952999221
36047061002,0.48589939024390244
36047061003,0.7047018348623854
36047061004,0.8738466997870831
36047061200,0.24507042253521127
36047061600,0.10199004975124377
36047062000,0.29876977152899825
36047062200,0.7380073800738007
36047062600,0.27338355304457
36047062800,0.09775374376039933
36047063200,0.11541072640868975
36047063600,0.030705394190871368
36047063800,0.2570869990224829
36047064000,0.03747072599531616
36047064200,0.570097244732577
36047064400,0.38348765432098764
36047064600,0.10955816050495942
36047064800,0.14064765587240213
36047065000,0.2993920972644377
36047065200,0.11963696369636964
36047065400,0.09185918591859187
36047065600,0.06614349775784753
36047065800,0.17904432930339667
36047066000,0.12891809908998988
36047066200,0.2630402384500745
36047067000,0.33062430735131143
36047067200,0.23946360153256704
36047067400,0.1507334344967122
36047067600,0.31442542787286065
36047067800,0.4843078956062108
36047068000,0.125
36047068200,0.16699801192842942
36047068600,0.3944636678200692
36047068800,0.13631346578366446
36047069000,0.41454965357967666
36047069200,0.27178796046720577
36047069601,0.641399416909621
36047069602,0.14948256036795707
36047069800,0.16486486486486487
36047070000,0.32651622002820874
36047070201,0.28870292887029286
36047070202,1.0
36047070601,0.08005822416302766
36047072000,0.6902654867256637
36047072200,0.2989561586638831
36047072400,0.2993302421432251
36047072600,0.10787172011661808
36047072800,0.22492946909463965
36047073000,0.23531626506024098
36047073200,0.32269995376791494
36047073400,0.15035971223021583
36047073600,0.5592173017507724
36047073800,0.5490952239691487
36047074000,0.6298064840412164
36047074200,0.5163612565445026
36047074400,0.046207775653282344
36047074600,0.3069908814589666
36047074800,0.3069364161849711
36047075000,0.4493801652892562
36047075200,0.019230769230769232
36047075400,0.18323249783923942
36047075600,0.2595959595959596
36047075800,0.469050894085282
36047076000,0.6527636486944727
36047076200,0.849128670327047
36047076400,0.8217936802973977
36047076600,0.686062881276396
36047076800,0.5832264683252116
36047077000,0.6572769953051644
36047077200,0.4653495440729483
36047077400,0.7936320754716981
36047077600,0.38352039419655076
36047078000,0.17447199265381083
36047078200,0.7090775630046489
36047078400,0.333976833976834
36047078601,0.6976012583562721
36047078602,0.6394340483797353
36047078801,0.788235294117647
36047078802,0.8851727982162765
36047079001,0.8074433656957929
36047079002,0.8199637023593467
36047079201,0.6773255813953488
36047079202,0.798090692124105
36047079400,0.533929510783798
36047079601,0.8948604992657856
36047079602,0.8697674418604651
36047079801,0.71124150710315
36047079802,0.9705763804917372
36047080000,0.446965399886557
36047080200,0.6937269372693727
36047080400,0.6674662668665667
36047080600,0.7497889107796228
36047080800,0.9917355371900827
36047081000,0.8506308506308506
36047081400,0.4590356722853783
36047081600,0.6320243737305349
36047081800,0.8190160591384145
36047082000,0.9861526946107785
36047082200,0.8796876999872009
36047082400,0.7540156892043333
36047082600,0.6919849856480459
36047082800,0.6796769851951547
36047083000,0.7792578496669839
36047083200,0.2738682205289108
36047083400,0.30220107079119574
36047083600,0.24022066198595787
36047083800,0.27349577324714075
36047084000,0.2947746310331073
36047084600,0.40993132593766507
36047084800,0.34701492537313433
36047085000,0.12358845671267252
36047085200,0.0
36047085400,0.3587164750957854
36047085600,0.6908742121129077
36047085800,0.439873417721519
36047086000,0.5817711700064642
36047086200,0.7223650385604113
36047086400,0.45440251572327045
36047086600,0.6842105263157895
36047086800,0.8395221181788828
36047087000,0.6130209917858229
36047087200,0.5817524841915086
36047087401,0.8526507276507277
36047087600,0.5550561797752809
36047087800,0.9140170174652933
36047088001,0.4546891464699684
36047088002,0.4706397896581946
36047088200,0.6785147572199302
36047088400,0.6929926442121565
36047088600,0.917632241813602
36047088800,0.7990218910107126
36047089000,0.890342205323194
36047089200,0.9551005747126436
36047089400,0.6375039197240514
36047089600,0.8841600901916573
36047089800,0.7497765862377123
36047090000,0.8319383259911894
36047090200,0.7400074710496825
36047090600,0.9866973650550013
36047090800,0.9878484631879915
36047091000,1.0
36047091200,0.969264544456641
36047091600,0.8070836473247928
36047091800,0.6353996737357259
36047092000,0.580327868852459
36047092200,0.7539113428943938
36047092400,0.7476972366840208
36047092800,0.38979673176564367
